id,created_at,text,location
1.08159E+18,05-01-2019 16:20,@TRBLLGHTFLMS CIBC Square next to Scotiabank Arena?,
1.08158E+18,05-01-2019 16:05,Did you know @cibc hires scammers to make prank wake up calls to innocent victims who've never been clients &amp; then… https://t.co/LLx1rF33wC,Here and There
1.08158E+18,05-01-2019 15:43,"@gmbutts Lair- Flat out Liar - There were a few flies in the ointment,” CIBC economist Royce Mendes wrote in a note… https://t.co/tqwjr0tmdm",
1.08157E+18,05-01-2019 15:15,@ltsuperman Hi William! Thank you so much for your feedback! We appreciate your business and we are always happy to… https://t.co/qniQSts8AT,Canada
1.08157E+18,05-01-2019 15:12,@cibc Joshua Tree's closed.,
1.08157E+18,05-01-2019 15:12,@checkphish Hi there! Thanks for flagging this to us. We are proceeding as necessary steps to shut down the fraudulent site. ^Kaila,Canada
1.08157E+18,05-01-2019 15:03,@cibc Will do.,"Calgary, Alberta"
1.08157E+18,05-01-2019 15:02,@erin_joslin Hi Erin! I'd like to pass this along to my colleagues at our Contact Centre to have this looked into.… https://t.co/vOeyEyD6kT,Canada
1.08156E+18,05-01-2019 14:47,CIBC closing branch in Tamworth— not even north but still excluded. @TheAgenda https://t.co/W0ZfBsFYUF,
1.08156E+18,05-01-2019 14:44,"@s_uzin Hi Suzanne! If you are having trouble logging into your Paymi account, I would advise reaching out to Paymi… https://t.co/aIlFLrNghI",Canada
1.08156E+18,05-01-2019 14:33,Randgold Resources $GOLD Upgraded at CIBC https://t.co/HDpwn7N56x,United States
1.08156E+18,05-01-2019 14:32,Randgold Resources $GOLD Upgraded at CIBC  https://t.co/KqhQG5q19i,United States
1.08156E+18,05-01-2019 14:30,CIBC Upgrades Randgold Resources $GOLD to “Outperform”  https://t.co/LuwKY7ZkpH,United States
1.08155E+18,05-01-2019 13:51,Bank Montreal Que $BMO Stock Price Declined While Cibc Asset Management INC Decreased Its Position by $10.50 Millio… https://t.co/ed96OniDkJ,
1.08155E+18,05-01-2019 13:51,Cibc Asset Management INC Decreased Its Bank Montreal Que $BMO Stake as Stock Value Declined - https://t.co/Blw4Xu4ac1,
1.08155E+18,05-01-2019 13:50,Toronto Dominion Bk Ont $TD Shareholder Cibc Asset Management INC Increased Position by $7.13 Million as Stock Valu… https://t.co/Mq2wTg9Ld3,
1.08155E+18,05-01-2019 13:50,Toronto Dominion Bk Ont $TD Holder Cibc Asset Management INC Has Increased Holding - https://t.co/GjTNrmjf9b,
1.08155E+18,05-01-2019 13:41,CIBC Reiterates “Sector Outperform” Rating for Barrick Gold $ABX https://t.co/lKmkxgEJfp,United States
1.08155E+18,05-01-2019 13:41,CIBC Reiterates “Sector Outperform” Rating for Barrick Gold $ABX  https://t.co/SiUud4II38,United States
1.08154E+18,05-01-2019 13:31,Gilead Sciences $GILD Upgraded to Outperform by CIBC https://t.co/NzgkvYnO33,United States
1.08154E+18,05-01-2019 13:31,Gilead Sciences $GILD Stock Rating Upgraded by CIBC https://t.co/b6FGlRSeu9,
1.08154E+18,05-01-2019 13:10,"Talent Acquisition Partner: CIBC (Edmonton AB): ""social media presence, and prospect talent through your network. P… https://t.co/5C5WN9EFzQ",Canada
1.08153E+18,05-01-2019 12:48,"Application Consultant: CIBC (Toronto ON): ""web services, Test Driven Development (TDD), writing Unit Test as well… https://t.co/3aTOZabITU",Canada
1.08153E+18,05-01-2019 12:48,"Représentant principal, Service à la clientèle: CIBC (Vancouver BC): ""Nous avons pour mission de bâtir une banque d… https://t.co/RgkMYDuFMO",Canada
1.08153E+18,05-01-2019 12:37,"Application Consultant: CIBC (Toronto ON): ""Application Consultant We're on a mission to build the relationship-foc… https://t.co/Q8Ypycnugy",Canada
1.08153E+18,05-01-2019 12:31,"Conseiller financier (spécialiste en services financiers au Québec) Urban L6 MFDA/AMF: CIBC (Vancouver BC): ""Nous a… https://t.co/JMqA3n8P3u",Canada
1.08152E+18,05-01-2019 12:02,"Java Developer (RESTful APIs): CIBC (Toronto ON): ""What You'll Be Doing You'll be at the heart of a team bringing i… https://t.co/JQooBR6Xp7",Canada
1.08152E+18,05-01-2019 12:00,A new year is a new opportunity for you to pursue further education or streamline your finances. Let CIBC FirstCari… https://t.co/ik4oQPNrko,Jamaica
1.08152E+18,05-01-2019 12:00,A new year is a new opportunity for you to pursue further education or streamline your finances. Let CIBC FirstCari… https://t.co/e7N6NNRaXi,Bahamas
1.08152E+18,05-01-2019 12:00,A new year is a new opportunity for you to pursue further education or streamline your finances. Let CIBC FirstCari… https://t.co/MAJhygV0U3,Barbados
1.08152E+18,05-01-2019 12:00,A new year is a new opportunity for you to pursue further education or streamline your finances. Let CIBC FirstCari… https://t.co/ACCsEsi6p8,The Caribbean
1.0815E+18,05-01-2019 10:25,"There is a fraudulent message pretending to be CIBC sent via a text message. If you see it,report it. https://t.co/gHSAodLDnR",
1.08149E+18,05-01-2019 09:53,USD/CAD: Towards 1.32 In Q1 – CIBC https://t.co/tQBRNBvxH8 https://t.co/dn6m6M2jcv,🌎
1.08147E+18,05-01-2019 08:57,@Dogs_ruleme @TerryGlavin @macleans @InklessPW He is on the board of directors for Telus and CIBC,
1.08147E+18,05-01-2019 08:28,"Test Coordinator: CIBC (Toronto ON): ""web application testing, HP ALM, JIRA and experience as a lead for QA activit… https://t.co/r67Gejgo5q",Canada
1.08147E+18,05-01-2019 08:24,"Test Coordinator: CIBC (Toronto, ON): ""You'll Be Doing You'll be joining Commercial Banking and Payment Technology'… https://t.co/kxSixWp4e9","Toronto, Ontario"
1.08147E+18,05-01-2019 08:24,"Test Coordinator: CIBC (Toronto, ON): ""You'll Be Doing You'll be joining Commercial Banking and Payment Technology'… https://t.co/AKiNgGSf9n","Toronto, Ontario"
1.08147E+18,05-01-2019 08:19,"Senior Financial Services Representative- Small Business: CIBC (Toronto ON): ""Financial Services Representative. Bu… https://t.co/SWV665m0JF",Canada
1.08146E+18,05-01-2019 07:45,USD/CAD: Towards 1.32 In Q1 – CIBC https://t.co/JJxdvnujQV https://t.co/C2qiEe4mGr,Online
1.08144E+18,05-01-2019 06:29,CIBC Trims TFI International (TFII) Target Price to C$43.00  https://t.co/qIoC81bN67,
1.08144E+18,05-01-2019 06:28,CIBC Trims Canadian National Railway $CNR Target Price to C$118.00 https://t.co/qR2sLim5Q8,
1.08143E+18,05-01-2019 06:04,@Brandysull Ps- the amount of CIBC atms/abms I’ve seen can be counted on one hand. Ain’t nobody got time for multilink.,Jamaica
1.08143E+18,05-01-2019 06:01,"@mhrwilliams Lol another aside, tbh I’d recommend CIBC’s Visa Debit in lieu of whatever use case BNS’ would befit.",Jamaica
1.08143E+18,05-01-2019 05:57,"@cibc Thanks Shara, yes! today was unusual too but once I got through it was a good experience!",
1.08143E+18,05-01-2019 05:53,RT @forexcrunch: CAD: Depreciation not yet a risk to inflation - CIBC - https://t.co/CWWX3OZhK1,
1.0814E+18,05-01-2019 04:02,"@cibc you will find cibc is the best bank to deal with  today I had a major problem with freedom mobile
They help m… https://t.co/fqVtaWKmV5",
1.0814E+18,05-01-2019 03:50,PAUL INTELLIGENT FACEBOOK NEW YEAR PITCH DJ151CANADA MONTREAL CAPITAL CITI 2018 $20$COIN SPACE SHIP ANGELS NINTENDO… https://t.co/HLu3gSiShl,
1.08139E+18,05-01-2019 03:02,Private Wealth Management — Wealth Your Way Podcast: Are Your Investments In Your Social Circle?… https://t.co/OGHOGIq7XO,"Cleveland, OH"
1.08139E+18,05-01-2019 03:01,"High five @cibc, thanks for the phone call to welcome us to our new mortgage...except we have had a mortgage with y… https://t.co/mVvLA6QVIe","Calgary, Alberta"
1.08138E+18,05-01-2019 02:24,"Send money to Sri Lanka using CIBC's Global Money Transfer this New Year!

Use promo code ""GMT18"" for additional sa… https://t.co/ElMk1NGHdM","Toronto, Ontario, Canada"
1.08137E+18,05-01-2019 02:11,@cibc I am online I just can’t access paymi. Either on my computer or phone,"Kelowna, British Columbia"
1.08137E+18,05-01-2019 01:58,"RT @SWGoldReport: Coverage Resumed on Global Gold Major Facing 'New Era': https://t.co/N6o0KIJ2MZ 

A CIBC report highlighted why investors…",USA
1.08136E+18,05-01-2019 01:31,"$CM.TO Globe says CIBC was hardest hit bank stock in 2018
The Big Six bank stocks fell by an average of 12 per cent… https://t.co/UJz3WWZ0MC",🇨🇦
1.08136E+18,05-01-2019 01:27,#CIBC Is the best Canadian bank for consumers. #CIBCnewglasgow and #CIBCTruro are the best of the #best https://t.co/8lpFjzmhrf,"Nova Scotia, Canada"
1.08136E+18,05-01-2019 01:23,CAD: Depreciation not yet a risk to inflation - CIBC https://t.co/E5tPJybjt0 https://t.co/pwWC82sPsn,
1.08136E+18,05-01-2019 01:05,We are finally here!! Woohoo!! @ CIBC Theatre https://t.co/ESOFc9fGcz,
1.08136E+18,05-01-2019 01:03,"@sarahsuebeth Sarah, this is definitely not the impression that we want to leave you with. I'd like to forward your… https://t.co/q1Ffhq3XTB",Canada
1.08135E+18,05-01-2019 00:58,We are finally here!! Woohoo!! @ CIBC Theatre https://t.co/k5AlHyqkbD,
1.08135E+18,05-01-2019 00:39,@SimpliiFin Hi! Got my pin for my Simplii Visa but never got around to hitting up a CIBC ATM over the holidays and… https://t.co/sGBPY30dkH,Ottawa
1.08135E+18,05-01-2019 00:27,"Check out ""Winter Family Day"" at the CIBC Fire Pitch  #cf97 https://t.co/paiME3o9cO @Eventbrite",Harlem End
1.08134E+18,05-01-2019 00:19,"Derivatives Specialist, Derivatives Operations: CIBC Mellon (Toronto, ON): ""processes derivative transactions and i… https://t.co/BBa91Qk2Yh","Toronto, Ontario"
1.08134E+18,05-01-2019 00:16,"My mom did not get her weekend email @TimHortons 
coupon for using her @cibc double double Visa last month and was… https://t.co/PB4cHcliff",Manitoba
1.08134E+18,04-01-2019 23:54,"RT @MHNonline: Avesta Sells Orlando Apartments for $46M: https://t.co/Dg4JBck2h5
@cibc https://t.co/p6Zi2Uf8CL",Florida
1.08134E+18,04-01-2019 23:53,RT @StolleryKids: You only have until the end of the month to get your Charity Bears inspired by Jack &amp; Lily Pinchuk! Stop by your local Wa…,"Edmonton, Alberta, Canada "
1.08134E+18,04-01-2019 23:50,@atechno Scotiabank and CIBC FC.,Jamaica
1.08134E+18,04-01-2019 23:46,"@cibc No. I waited on hold for 5 hours, visited your branch twice, and have an appointment arranged for next week.… https://t.co/EuIs2n9EFy","Saskatchewan, Canada"
1.08134E+18,04-01-2019 23:42,"@Sthilairec Est-ce que le Palladium existe tjrs à Longueuil?🤔
Ça donne envie d'aller patiner au son d'une valse de… https://t.co/LG2XKKclEH","Québec, Canada"
1.08133E+18,04-01-2019 23:41,"the loonie was the second worst performing major currency in the world against the U.S. dollar in the last quarter,… https://t.co/nCAjEVeWkW",
1.08133E+18,04-01-2019 23:39,"I have an old mac mini from 2009.  Most have some issues with WiFi as working OK on another computer.  Thanks, https://t.co/38qsYFPjSz","Pouch Cove, NL/Worldwide"
1.08133E+18,04-01-2019 23:28,@GlobalTom @JACruickshank @BenSpurr I believe you mean CIBC Square railpark which is too far east outside platform… https://t.co/PcvGAk3sR4,Toronto 
1.08133E+18,04-01-2019 23:19,RT @NorthernKingsCA: Starting 2019 off right! Huge Thanks to @cibc for hosting our @DriveForDreams student-athletes at the Raptors game ton…,Canada
1.08133E+18,04-01-2019 23:14,"@sarahsuebeth Hey, Sarah. We didn't mean to disregard your previous feedback. We were experiencing higher than norm… https://t.co/6tueLYM4JY",Canada
1.08132E+18,04-01-2019 23:00,"Coverage Resumed on Global Gold Major Facing 'New Era': https://t.co/N6o0KIJ2MZ 

A CIBC report highlighted why inv… https://t.co/iKnBzMBisO",
1.08132E+18,04-01-2019 22:58,USD/CAD: Towards 1.32 In Q1 – CIBC https://t.co/iTYkbXAf8K,
1.08132E+18,04-01-2019 22:30,"Canadians are most concerned about rising inflation, the loonie’s weakness and higher interest rates, according to… https://t.co/hVLjq1D2uz",
1.08132E+18,04-01-2019 22:27,@Shareefa_a_h You can definitely contact us directly with the abroad number to get this done. Please call us 24/7 a… https://t.co/uh6lRF7YTu,Canada
1.08132E+18,04-01-2019 22:24,"@cibc Unfortunately, I’m not in Canada any more. Therefore I canceled my phone number so I can’t receive any calls… https://t.co/zIhntwV9ZJ",
1.08131E+18,04-01-2019 22:20,@Shareefa_a_h Hi Shareefa! Our experience has been that email accounts are susceptible to phishing and malware frau… https://t.co/RlkM5cpLbP,Canada
1.08131E+18,04-01-2019 22:15,Purchase a mutual fund and you are investing in a pool of securities managed by our investment experts. CIBC offers… https://t.co/95uzV73bIz,"Regina, Saskatchewan"
1.08131E+18,04-01-2019 22:13,"@Jenmtlcanada Hi, I've received your DM and I've replied to you there. ^Nida",Canada
1.08131E+18,04-01-2019 22:12,Click to read the latest CIBC Wood Gundy ISG Daily Market Beat. https://t.co/ct3SOcvMwT,Canada
1.08131E+18,04-01-2019 22:11,"@cibc hi, is it possible to reset my online password using email address instead of my phone number?",
1.08131E+18,04-01-2019 22:11,@cibc Hello! I will be in touch with the local branch next week as we investigate my case further. I will be sure t… https://t.co/kLcX7BwN18,"Saskatchewan, Canada"
1.08131E+18,04-01-2019 22:05,"Inquiets du coût de la vie et de la faiblesse du dollar, la priorité 2019 des Canadiens est de rembourser leurs… https://t.co/UvS0njYvKu",Montréal
1.08131E+18,04-01-2019 22:03,@chiy_canada HiChiy! We can only respond to posts in either English or French. Please reply back in either language… https://t.co/7SgsLat6ve,Canada
1.08131E+18,04-01-2019 22:01,Paying down debt is the #1 goal for Canadians says a new CIBC poll. That marks the ninth straight year in which deb… https://t.co/89r6aG1fnq,"Edmonton, AB"
1.08131E+18,04-01-2019 22:01,"CIBC's Jean Gauthier shares what you can expect to see in 2019, with respect to the markets. https://t.co/DRERnjewU2",Canada
1.08131E+18,04-01-2019 22:00,USD/CAD: Towards 1.32 In Q1 – CIBC  #forextrader https://t.co/XxZzTeFJhM,
1.08131E+18,04-01-2019 21:57,USD/CAD: Towards 1.32 In Q1 – CIBC: The Canadian economy enjoyed an upbeat job… https://t.co/KUTCOiy89c #fxtrading,Sweden
1.08131E+18,04-01-2019 21:48,"@Erintrig @caperxx @ezralevant “There were a few flies in the ointment,” CIBC economist Royce Mendes wrote in a not… https://t.co/DL6EhJFfM7",Edmonton
1.08131E+18,04-01-2019 21:44,"@Erintrig @GraniteEagle @ezralevant @SavageNation “There were a few flies in the ointment,” CIBC economist Royce Me… https://t.co/c0EF6fhzT8",Edmonton
1.08131E+18,04-01-2019 21:43,"@Erintrig @ezralevant “There were a few flies in the ointment,” CIBC economist Royce Mendes wrote in a note to clie… https://t.co/XhNNdpYht2",Edmonton
1.0813E+18,04-01-2019 21:34,@cibc Thanks Louie for helping me.,"Vancouver, British Columbia"
1.0813E+18,04-01-2019 21:30,@RobertJGlasco Hi again! Can you please confirm whether you're using the app or the full site on your computer to r… https://t.co/Er66clIHiI,Canada
1.0813E+18,04-01-2019 21:27,"@tegan_jean Hi Tegan! Based on the error code you're getting, we will need to speak with you. Please give us a call… https://t.co/dhy4nrCsmQ",Canada
1.0813E+18,04-01-2019 21:26,@reubenlovesu Thanks Ruben! I have forwarded this to the Banking Centre Leader for further review! We appreciate yo… https://t.co/UqjHPKYM0z,Canada
1.0813E+18,04-01-2019 21:26,"Coverage Resumed on Global Gold Major Facing 'New Era': https://t.co/bAL5y6MMg8 

A CIBC report highlighted why inv… https://t.co/kmh8M6oufh",
1.0813E+18,04-01-2019 21:21,RT @StolleryKids: You only have until the end of the month to get your Charity Bears inspired by Jack &amp; Lily Pinchuk! Stop by your local Wa…,
1.0813E+18,04-01-2019 21:20,"@cibc 4755 Kingsway
Burnaby
British Columbia","Vancouver, British Columbia"
1.0813E+18,04-01-2019 21:19,@MFBazzo @ManonBevillard @LeFredSavard Il pourrait avoir jusqu'à 96 mois de reconnaissance en passant par : Desjard… https://t.co/2XDLUSwV8d,La rive nord 
1.0813E+18,04-01-2019 21:18,"RT @catastrophizer: ""Atikokan's TD and CIBC bank branches closed last year; only a small RBC branch remains. If Williams wants to bank in p…","Toronto, ON"
1.0813E+18,04-01-2019 21:16,"To resolve my issue with @CIBC_FCIB I :
Called a million times
Sent email to customer care
Visited branch
Called an… https://t.co/Q9EKeqXypE",Ova Desso
1.0813E+18,04-01-2019 21:16,@cibc Kingsway in front of Metrotown mall. I’m still here and no one is ever bothered with the long line up..please… https://t.co/zAzoV03Pj7,"Vancouver, British Columbia"
1.0813E+18,04-01-2019 21:14,"@reubenlovesu Thanks for reaching out, Ruben! Can you please confirm if this is the Kingsway and Joyce Banking Cent… https://t.co/FL0EcF98aN",Canada
1.0813E+18,04-01-2019 21:08,CIBCに4回も国際電話掛けてんのに担当者と話せないってどゆことー ２週間風邪で休みとかありー？居留守じゃないだろーなー笑 #canada #cibc,
1.0813E+18,04-01-2019 21:04,Hello @cibc Kingsway- your service is super slow!! Please do something about it. Why are you cutting down manpower… https://t.co/qP88m22qRc,"Vancouver, British Columbia"
1.08129E+18,04-01-2019 21:02,RT @CAFANET: AMAZING day learning #FarmMgtUpdate Feb 7 @CityofRedDeer w/ @DobbiePeter @fao_alberta on #Oil &amp; #gas #water #SurfaceRights @FC…,"Calgary, Alberta"
1.08129E+18,04-01-2019 20:58,@cibc I’m currently OS and I can’t login - saying I’ve entered my password incorrectly too many times (which is odd… https://t.co/HCGb98wdr9,Sydney
1.08129E+18,04-01-2019 20:55,#Hamilton is in #Chicago! Have you seen the play everyone has been talking about? Here's your chance! Don't miss yo… https://t.co/wRnfbE7dRM,
1.08129E+18,04-01-2019 20:46,"Financial Services Representative II 
CIBC Haliburton, ON
https://t.co/qCBskaN9Bj https://t.co/qCBskaN9Bj","Bancroft, Ontario"
1.08129E+18,04-01-2019 20:40,"@cibc I tried to reset my password and it came up with this  We're sorry, CIBC Online Banking is currently unavaila… https://t.co/7vX0I6RWw7","Pouch Cove, NL/Worldwide"
1.08128E+18,04-01-2019 20:17,"RT @MHNonline: Avesta Sells Orlando Apartments for $46M: https://t.co/Dg4JBck2h5
@cibc https://t.co/p6Zi2Uf8CL",San Gabriel Valley
1.08128E+18,04-01-2019 20:17,@cibc Thanks :) ^SB,The Caribbean
1.08128E+18,04-01-2019 20:16,"@pixie_purfect Hello, sorry to hear about this experience. Please send us a DM with location details so we could investigate. ^SB",The Caribbean
1.08128E+18,04-01-2019 20:14,"Avesta Sells Orlando Apartments for $46M: https://t.co/Dg4JBck2h5
@cibc https://t.co/p6Zi2Uf8CL","New York, NY"
1.08128E+18,04-01-2019 20:13,@pixie_purfect @CIBC_FCIB Over to you! ^Kristina,Canada
1.08128E+18,04-01-2019 20:12,@kristenvsmothra Hi there! Thank you very much for confirming these details. I've forwarded your feedback to the ap… https://t.co/x0tWjAyqIe,Canada
1.08128E+18,04-01-2019 20:06,USD/CAD: Towards 1.32 In Q1 - CIBC - https://t.co/P8zbDPxOnN https://t.co/5aYr3ZwsIm,Barcelona
1.08128E+18,04-01-2019 20:03,Click to read the latest CIBC Wood Gundy ISG Daily Market Beat. https://t.co/yLuZZ0kCgT,"Mississauga, Ontario  "
1.08128E+18,04-01-2019 20:00,"#WeekendInspiration - There are no limits to what you can accomplish, except the limits you place on your own think… https://t.co/VAC2MCwHer",The Caribbean
1.08128E+18,04-01-2019 20:00,Gilead Sciences $GILD Upgraded by CIBC to Outperform https://t.co/reaaeviTzx,
1.08128E+18,04-01-2019 19:59,😂😂😂 CIBC brite nuh fuck. Their in branch ATM ain't working and they want to charge me to withdraw funds. 😂😂😂,Jamaica
1.08128E+18,04-01-2019 19:57,Gilead Sciences (GILD) Upgraded by CIBC to Outperform  https://t.co/wphTJbsb6B,
1.08128E+18,04-01-2019 19:57,You only have until the end of the month to get your Charity Bears inspired by Jack &amp; Lily Pinchuk! Stop by your lo… https://t.co/CXkLJHQzQM,"Edmonton, Alberta, Canada"
1.08128E+18,04-01-2019 19:50,"@cibc Looking up at the touch screen ""buttons"" like that often results in touching the wrong one as well. I was try… https://t.co/zVkJOJ1W6f","Newfoundland and Labrador, Canada"
1.08128E+18,04-01-2019 19:49,"@cibc Old Placentia Rd, Mount Pearl, NL. All the ATM's that have been installed in this area in the last several ye… https://t.co/JqXKsA1ok1","Newfoundland and Labrador, Canada"
1.08128E+18,04-01-2019 19:47,RT @ULmCenter: 👀 We spotted #McConnellScholar Nicole Fielder (‘19) catching #Hamilton in Chicago this winter break! #McLife #4.365 🎶 @ CIBC…,Kentucky
1.08127E+18,04-01-2019 19:43,Heathbridge Capital Management LTD Continues to Hold Holding in Sierra Wireless $SWIR; Lilly Eli &amp; Co $LLY Holder C… https://t.co/LA2dnXKfmd,
1.08127E+18,04-01-2019 19:42,"“Today’s report suggests that U.S. economy is on more solid footing than previously thought, and stronger hiring an… https://t.co/v7e968NGUF",
1.08127E+18,04-01-2019 19:39,"Ready to eat clean in 2019? 
Please join Emma Larocque, a Registered Holistic Nutritionist &amp; Certified Plant-Based… https://t.co/aoSa0VN8EQ","Gibsons, BC"
1.08127E+18,04-01-2019 19:37,Click to read the latest CIBC Wood Gundy ISG Daily Market Beat. https://t.co/fMBoXMbfL8,"Winnipeg, Manitoba"
1.08127E+18,04-01-2019 19:31,RT @cmcdavid97: Some extra bonding time with my bro while helping the YEG flight at their baggage pick-up! Thanks @cibc &amp; @TorontoPearson f…,
1.08127E+18,04-01-2019 19:29,Click to read the latest CIBC Wood Gundy ISG Daily Market Beat. https://t.co/PlbuQHrJBN,"Cambridge, Ontario, Canada"
1.08127E+18,04-01-2019 19:23,"@RobertJGlasco Please use this link, https://t.co/VCrhclsXAD to reset your password. If that doesn't work, give us… https://t.co/697Txczmcm",Canada
1.08127E+18,04-01-2019 19:22,@RobertJGlasco Hi there! Our online banking is currently up and running. Please give us more details regarding the… https://t.co/Q9FgN2N4em,Canada
1.08127E+18,04-01-2019 19:18,@cibc are you having issues with online banking?,"Pouch Cove, NL/Worldwide"
1.08127E+18,04-01-2019 19:17,RT @FXstreetNews: CAD: Depreciation not yet a risk to inflation - CIBC https://t.co/x8vzLC5rKP #Canada #USDCAD #Banks,
1.08127E+18,04-01-2019 19:17,RT @FXstreetNews: CAD: Depreciation not yet a risk to inflation - CIBC https://t.co/x8vzLC5rKP #Canada #USDCAD #Banks,United Arab Emirates
1.08127E+18,04-01-2019 19:17,CAD: Depreciation not yet a risk to inflation - CIBC - https://t.co/CWWX3OZhK1,Barcelona
1.08127E+18,04-01-2019 19:16,Andrew Quinn spent 15 years as head of mining investment banking for Europe and Africa at CIBC. Then there's Christ… https://t.co/GqyAcFHLQT,
1.08127E+18,04-01-2019 19:15,CAD: ค่าเสื่อมราคายังไม่เป็นความเสี่ยงต่อเงินเฟ้อ - CIBC https://t.co/08aEBEOjzM,
1.08127E+18,04-01-2019 19:15,CAD: Depreciation not yet a risk to inflation - CIBC https://t.co/x8vzLC5rKP #Canada #USDCAD #Banks,Barcelona
1.08127E+18,04-01-2019 19:12,@cibc Thats a bit creepy diana ngl so ama just keep it to myself,"Ottawa, Ontario"
1.08127E+18,04-01-2019 19:07,Click to read the latest CIBC Wood Gundy ISG Daily Market Beat. https://t.co/Rkc5RPS0lx,"Oshawa, Ontario"
1.08127E+18,04-01-2019 19:05,@cibc It looks like an original Star Trek set!,
1.08126E+18,04-01-2019 18:52,Click to read the latest CIBC Wood Gundy ISG Daily Market Beat. https://t.co/yV7iHBJSh6,Ottawa Canada
1.08126E+18,04-01-2019 18:51,@The_Iraqi_Ali Hi Ali! I have spotted your tweet and would like to share your experience with the Banking Centre. P… https://t.co/J6W7VrF1Wt,Canada
1.08126E+18,04-01-2019 18:50,Shop and earn this new year with your CIBC FirstCaribbean Rewards card. https://t.co/wCVhZWqcw3 https://t.co/CtF54bknft,Jamaica
1.08126E+18,04-01-2019 18:47,@PA13Baker @CIBC_FCIB I really commented because there were people gloating because the dollar had gone down to 124… https://t.co/Eskf08ppdN,Jamaica
1.08126E+18,04-01-2019 18:45,Shop and earn this new year with your CIBC FirstCaribbean Rewards card. https://t.co/NxCKLQeqol https://t.co/JflPHSKcs7,Barbados
1.08126E+18,04-01-2019 18:45,Shop and earn this new year with your CIBC FirstCaribbean Rewards card. https://t.co/Sh8WCKReFd https://t.co/tlvAkyjOfM,Bahamas
1.08126E+18,04-01-2019 18:44,I love how me and the teller @cibc are on a first name basis,"Ottawa, Ontario"
1.08126E+18,04-01-2019 18:43,"@2lan Hi Allan! I would be happy to get someone to reach out to you to get this fixed. To do this, I'll need you to… https://t.co/BWlXRZwbRM",Canada
1.08126E+18,04-01-2019 18:38,"CIBC Economics: ""I'll get back to you later"" (The Week Ahead) https://t.co/h18Td8yx6K","Corner Brook, NL"
1.08126E+18,04-01-2019 18:38,@HafeezHussain10 Hi Hafeez! I appreciate you letting me know. If you would like to check on the status of a refund… https://t.co/7EZPIFFYJ5,Canada
1.08126E+18,04-01-2019 18:34,"@cibc Hey Krishan, I had to hang up after 25 minutes and didn't had my problem solved. I was trying to unblock my credit card.","Vancouver, British Columbia"
1.08126E+18,04-01-2019 18:31,"@2lan Hi Allan! Sorry to keep you waiting! Were you able to get your concern addressed? If not, please let me know… https://t.co/E3KjyHmeHw",Canada
1.08126E+18,04-01-2019 18:30,@cibc It was an inconvenience fee that the atm took my 25.00 and did not put it in my account,
1.08126E+18,04-01-2019 18:29,@CrunchyCarpets Hi Kerry! I'd like to look into this for you. Could you provide us with the phone numbers that called you? Thanks! ^Kristina,Canada
1.08126E+18,04-01-2019 18:29,"@HafeezHussain10 Hi again, Hafeez! Thanks for the information! Can you please provide me with more information abou… https://t.co/1oUrDm80ej",Canada
1.08126E+18,04-01-2019 18:27,"@Jackfleming007 Hi Jack! Our Telephone Banking Department is open 24/7. Unfortunately, we have been experiencing hi… https://t.co/2HtINWqD9R",Canada
1.08126E+18,04-01-2019 18:27,"Canadians are most concerned about rising inflation, the loonie’s weakness and higher interest rates, according to… https://t.co/alwHZqTt9B",Toronto
1.08126E+18,04-01-2019 18:25,Shop and earn this new year with your CIBC FirstCaribbean Rewards card. https://t.co/RU3nGtCSPS https://t.co/iB3RGpILwz,The Caribbean
1.08125E+18,04-01-2019 18:23,@cibc 4 calls from two numbers - robo voice telling me I can get 0% int on visa. Is this legit and annoying or some scammer?,"Vancouver, BC"
1.08125E+18,04-01-2019 18:21,Barrick Gold’s (ABX) Sector Outperform Rating Reaffirmed at CIBC  https://t.co/Q5vE9x5OH3,
1.08125E+18,04-01-2019 18:19,@cibc Thank you! I was just wondering if there was an issue or the lines were closed! I held for near 2 hours and gave up. I’ll call today.,
1.08125E+18,04-01-2019 18:19,Barrick Gold $ABX Stock Rating Reaffirmed by CIBC https://t.co/qTol3RkSbe,
1.08125E+18,04-01-2019 18:17,Click to read the latest CIBC Wood Gundy ISG Daily Market Beat. https://t.co/0cWKl9Bp3x,
1.08125E+18,04-01-2019 18:15,Click to read the latest CIBC Wood Gundy ISG Daily Market Beat. https://t.co/551Ma5L28o,
1.08125E+18,04-01-2019 18:14,15 minutes on the phone waiting to talk to a @cibc agent just to be put on hold again,"Vancouver, British Columbia"
1.08125E+18,04-01-2019 18:13,@cibc I didnt get my $25 credit in my chequing account,
1.08125E+18,04-01-2019 18:13,@IvyGordon3 @CIBC_FCIB had USD at 130:1 (cheques &amp; transfers at close of business yesterday). Don't believe you get… https://t.co/ORiy9WZWc9,Jamaica🇯🇲
1.08125E+18,04-01-2019 18:10,@HafeezHussain10 Hi Hafeez! Sorry for the wait! Please let me know what you are calling about and I would be happy… https://t.co/u1f45SYtdP,Canada
1.08125E+18,04-01-2019 18:07,"@Orhlarhlehkhan Hi Odubayo! To make sure you get your credit card delivered to your new address, please call us at… https://t.co/6O8Pb44XED",Canada
1.08125E+18,04-01-2019 18:03,@cibc I want to change the address where my credit card would be delivered because I already move out of the house,"Nigeria, Lagos"
